order_id,customer_id,order_date,channel,status
105100,808,2025-05-21,Mobile App,Completed
105101,1429,2023-11-13,Mobile App,Completed
105102,320,2025-06-26,Web,Completed
105103,1223,2024-12-12,Marketplace,Completed
105104,1564,2024-01-21,Mobile App,Completed
105105,1342,2025-11-09,Mobile App,Completed
105106,1251,2023-08-19,Mobile App,Completed
105107,1140,2024-12-11,Web,Completed
105108,1032,2024-11-22,Web,Completed
105109,1337,2025-01-19,Mobile App,Completed
105110,1148,2024-07-24,Web,Completed
105111,594,2024-10-21,Mobile App,Completed
105112,500,2024-10-27,Web,Cancelled
105113,532,2025-01-01,Mobile App,Completed
105114,1976,2023-07-21,Marketplace,Cancelled
105115,1592,2025-10-25,Web,Returned
105116,1075,2024-04-21,Marketplace,Completed
105117,1307,2024-01-24,Web,Completed
105118,236,2024-12-19,Web,Cancelled
105119,843,2025-08-25,Mobile App,Completed
105120,772,2023-03-04,Marketplace,Completed
105121,1677,2023-06-16,Web,Returned
105122,1356,2023-10-23,Marketplace,Completed
105123,1389,2024-03-27,Web,Completed
105124,1681,2025-08-23,Mobile App,Completed
105125,774,2025-06-05,Web,Completed
105126,121,2024-11-15,Web,Completed
105127,1992,2025-11-15,Mobile App,Completed
105128,80,2025-12-16,Marketplace,Completed
105129,1415,2024-12-03,Mobile App,Completed
105130,1910,2025-02-27,Mobile App,Cancelled
105131,1038,2023-01-23,Web,Completed
105132,18,2023-02-20,Web,Completed
105133,1384,2023-02-03,Web,Cancelled
105134,1521,2025-07-14,Marketplace,Completed
105135,619,2024-11-15,Mobile App,Cancelled
105136,309,2024-08-26,Web,Completed
105137,1021,2024-11-10,Mobile App,Completed
105138,565,2024-10-05,Marketplace,Returned
105139,493,2024-10-10,Mobile App,Completed
105140,970,2025-06-02,Mobile App,Completed
105141,633,2024-08-05,Marketplace,Completed
105142,1238,2023-06-20,Web,Completed
105143,1824,2025-09-16,Web,Returned
105144,1517,2025-09-27,Marketplace,Completed
105145,1798,2023-03-15,Mobile App,Completed
105146,1396,2024-06-24,Web,Returned
105147,735,2025-03-17,Mobile App,Completed
105148,1040,2024-07-24,Web,Completed
105149,1868,2024-12-04,Mobile App,Cancelled
105150,348,2024-06-12,Web,Completed
105151,726,2024-02-24,Web,Completed
105152,1874,2024-06-13,Web,Completed
105153,679,2024-01-19,Web,Completed
105154,476,2024-12-21,Mobile App,Completed
105155,1842,2025-09-28,Mobile App,Completed
105156,1304,2025-06-17,Mobile App,Returned
105157,852,2023-10-11,Mobile App,Completed
105158,784,2025-11-25,Web,Completed
105159,839,2024-02-02,Marketplace,Completed
105160,1211,2025-03-25,Marketplace,Completed
105161,383,2025-05-03,Mobile App,Completed
105162,40,2024-02-26,Mobile App,Completed
105163,810,2024-04-06,Mobile App,Cancelled
105164,1640,2023-12-08,Marketplace,Cancelled
105165,576,2024-10-21,Web,Completed
105166,1268,2023-02-20,Web,Completed
105167,18,2024-10-18,Mobile App,Completed
105168,1453,2025-09-21,Mobile App,Cancelled
105169,1556,2024-07-10,Mobile App,Completed
105170,1805,2024-07-28,Mobile App,Returned
105171,1677,2023-02-27,Web,Cancelled
105172,525,2023-08-10,Mobile App,Completed
105173,699,2024-02-16,Mobile App,Completed
105174,934,2025-12-27,Mobile App,Cancelled
105175,731,2024-09-11,Marketplace,Returned
105176,57,2023-02-02,Web,Completed
105177,1795,2025-08-31,Web,Completed
105178,448,2023-09-22,Mobile App,Cancelled
105179,1958,2023-04-14,Marketplace,Completed
105180,1611,2023-02-25,Mobile App,Completed
105181,611,2024-10-10,Web,Cancelled
105182,619,2024-11-22,Mobile App,Returned
105183,1448,2025-03-14,Marketplace,Cancelled
105184,930,2024-06-14,Web,Cancelled
105185,1120,2025-12-29,Mobile App,Completed
105186,1714,2025-05-28,Web,Cancelled
105187,1419,2025-11-17,Web,Completed
105188,741,2024-10-14,Mobile App,Completed
105189,1382,2025-07-30,Web,Completed
105190,1521,2025-03-16,Mobile App,Completed
105191,1699,2024-06-21,Mobile App,Completed
105192,1107,2025-10-13,Marketplace,Completed
105193,595,2023-06-05,Marketplace,Completed
105194,1051,2024-10-24,Web,Completed
105195,1643,2025-05-28,Web,Cancelled
105196,1512,2025-09-21,Web,Completed
105197,628,2025-01-11,Mobile App,Completed
105198,444,2023-08-09,Mobile App,Completed
105199,1231,2023-05-06,Marketplace,Completed
105200,1983,2024-01-08,Web,Completed
105201,1846,2024-12-07,Mobile App,Cancelled
105202,1244,2025-02-27,Web,Returned
105203,62,2024-08-11,Mobile App,Returned
105204,1482,2025-06-06,Marketplace,Completed
105205,5,2025-11-13,Web,Completed
105206,1448,2025-04-29,Web,Completed
105207,1802,2023-03-13,Mobile App,Completed
105208,846,2023-11-03,Web,Returned
105209,338,2025-06-29,Web,Completed
105210,321,2025-01-09,Marketplace,Completed
105211,460,2025-10-28,Web,Completed
105212,266,2025-04-22,Web,Completed
105213,1737,2024-09-16,Web,Completed
105214,968,2025-02-24,Marketplace,Completed
105215,1512,2024-06-26,Web,Returned
105216,488,2024-05-07,Web,Completed
105217,1491,2023-03-25,Mobile App,Completed
105218,441,2024-02-07,Mobile App,Completed
105219,1553,2025-10-01,Web,Completed
105220,584,2024-07-20,Web,Cancelled
105221,1213,2024-11-11,Web,Completed
105222,968,2023-06-06,Web,Completed
105223,608,2024-01-09,Marketplace,Completed
105224,1621,2025-08-06,Mobile App,Completed
105225,1314,2024-07-11,Web,Completed
105226,1548,2024-01-07,Mobile App,Returned
105227,199,2024-12-30,Marketplace,Cancelled
105228,1288,2025-12-10,Web,Completed
105229,714,2024-12-15,Web,Returned
105230,795,2024-11-26,Marketplace,Completed
105231,429,2025-02-26,Mobile App,Completed
105232,1316,2025-04-02,Web,Cancelled
105233,111,2024-09-11,Web,Completed
105234,579,2025-12-05,Web,Returned
105235,1812,2024-02-19,Web,Completed
105236,43,2024-08-22,Web,Completed
105237,766,2025-11-28,Mobile App,Completed
105238,707,2025-11-22,Marketplace,Completed
105239,22,2024-11-10,Web,Completed
105240,1481,2024-01-18,Mobile App,Completed
105241,1981,2025-09-14,Mobile App,Completed
105242,1510,2025-12-02,Mobile App,Returned
105243,352,2025-11-03,Mobile App,Completed
105244,1833,2024-08-26,Web,Completed
105245,1578,2025-05-21,Mobile App,Completed
105246,368,2023-03-06,Marketplace,Completed
105247,1818,2024-01-08,Web,Completed
105248,849,2024-04-17,Mobile App,Completed
105249,789,2023-08-22,Marketplace,Returned
105250,1671,2025-12-11,Marketplace,Completed
105251,1739,2024-01-08,Mobile App,Completed
105252,1284,2024-05-16,Mobile App,Completed
105253,1021,2025-07-03,Web,Completed
105254,129,2025-01-26,Web,Completed
105255,657,2025-02-13,Web,Returned
105256,1041,2025-06-29,Web,Cancelled
105257,808,2023-02-05,Web,Completed
105258,1654,2024-03-25,Mobile App,Completed
105259,782,2024-10-30,Web,Completed
105260,1228,2023-07-16,Mobile App,Returned
105261,243,2023-11-06,Marketplace,Completed
105262,149,2024-04-25,Web,Completed
105263,1987,2025-07-03,Mobile App,Returned
105264,448,2023-01-25,Mobile App,Completed
105265,918,2023-10-20,Marketplace,Cancelled
105266,1130,2024-02-10,Mobile App,Completed
105267,1434,2025-10-16,Mobile App,Cancelled
105268,1435,2025-02-03,Marketplace,Completed
105269,1206,2024-12-06,Web,Completed
105270,1216,2024-03-25,Web,Completed
105271,1998,2025-10-18,Mobile App,Completed
105272,1321,2024-02-24,Web,Completed
105273,1955,2025-07-24,Web,Completed
105274,1045,2025-11-27,Web,Completed
105275,1676,2025-06-02,Web,Completed
105276,1093,2024-09-27,Web,Returned
105277,1094,2024-05-08,Mobile App,Completed
105278,1092,2025-07-02,Mobile App,Cancelled
105279,1949,2024-04-04,Mobile App,Completed
105280,1082,2023-11-25,Web,Completed
105281,274,2025-05-26,Web,Completed
105282,426,2024-06-26,Mobile App,Cancelled
105283,1011,2023-01-29,Mobile App,Returned
105284,1553,2025-08-04,Mobile App,Cancelled
105285,120,2025-04-26,Marketplace,Completed
105286,312,2024-11-06,Mobile App,Cancelled
105287,1838,2023-02-10,Mobile App,Completed
105288,913,2024-03-03,Marketplace,Completed
105289,1611,2023-09-05,Mobile App,Completed
105290,1685,2025-11-23,Mobile App,Completed
105291,1804,2023-04-04,Web,Completed
105292,312,2023-05-27,Web,Cancelled
105293,600,2025-06-28,Mobile App,Completed
105294,310,2025-09-10,Mobile App,Returned
105295,702,2025-02-10,Marketplace,Completed
105296,1307,2024-03-28,Mobile App,Cancelled
105297,180,2023-12-03,Marketplace,Completed
105298,1700,2025-06-08,Web,Cancelled
105299,337,2024-12-24,Web,Completed
105300,1753,2025-12-13,Mobile App,Completed
105301,279,2025-02-12,Web,Completed
105302,1326,2024-05-04,Web,Returned
105303,1947,2025-12-06,Web,Returned
105304,752,2024-08-28,Web,Completed
105305,1327,2023-02-12,Mobile App,Returned
105306,1522,2025-02-17,Web,Completed
105307,1270,2024-03-10,Web,Completed
105308,765,2024-12-26,Web,Completed
105309,1421,2023-12-14,Marketplace,Returned
105310,1529,2025-03-24,Web,Completed
105311,1716,2025-09-10,Web,Completed
105312,1686,2025-02-07,Mobile App,Completed
105313,1780,2025-01-16,Mobile App,Completed
105314,82,2023-03-30,Web,Completed
105315,1259,2023-02-11,Mobile App,Completed
105316,844,2025-01-12,Mobile App,Returned
105317,411,2025-02-05,Mobile App,Returned
105318,1034,2024-10-11,Mobile App,Completed
105319,1333,2023-08-11,Mobile App,Completed
105320,1909,2024-01-03,Web,Cancelled
105321,474,2024-11-28,Mobile App,Completed
105322,1729,2025-07-18,Web,Cancelled
105323,710,2024-09-05,Mobile App,Completed
105324,1468,2023-01-05,Web,Completed
105325,1604,2025-02-11,Web,Returned
105326,506,2023-02-26,Web,Completed
105327,1166,2025-09-29,Web,Completed
105328,1675,2025-09-02,Mobile App,Completed
105329,1332,2023-03-05,Marketplace,Completed
105330,942,2023-09-27,Mobile App,Cancelled
105331,1222,2023-09-22,Web,Cancelled
105332,1514,2024-12-16,Mobile App,Completed
105333,852,2023-06-07,Mobile App,Completed
105334,1426,2025-02-09,Mobile App,Completed
105335,110,2024-06-19,Marketplace,Cancelled
105336,1685,2024-10-18,Web,Cancelled
105337,607,2024-03-07,Web,Returned
105338,1999,2023-10-15,Web,Completed
105339,1974,2023-09-17,Marketplace,Completed
105340,743,2025-10-17,Marketplace,Completed
105341,1136,2025-11-17,Web,Completed
105342,1312,2023-11-13,Mobile App,Returned
105343,1094,2024-02-23,Web,Completed
105344,1881,2025-05-17,Web,Completed
105345,815,2025-06-21,Mobile App,Completed
105346,47,2024-04-26,Marketplace,Completed
105347,180,2023-05-29,Web,Completed
105348,45,2025-02-10,Mobile App,Completed
105349,1884,2024-10-15,Web,Completed
105350,398,2023-01-09,Web,Completed
105351,1964,2023-08-20,Web,Cancelled
105352,103,2025-10-15,Web,Completed
105353,912,2024-04-01,Mobile App,Completed
105354,101,2025-09-02,Web,Completed
105355,480,2025-12-25,Web,Returned
105356,41,2025-05-30,Web,Cancelled
105357,1905,2024-10-31,Mobile App,Completed
105358,1345,2024-10-05,Mobile App,Completed
105359,108,2024-03-18,Mobile App,Completed
105360,888,2024-10-13,Mobile App,Completed
105361,1002,2024-11-28,Web,Completed
105362,1521,2025-03-07,Mobile App,Completed
105363,236,2024-09-05,Web,Completed
105364,572,2025-07-18,Mobile App,Completed
105365,1097,2023-05-19,Mobile App,Completed
105366,599,2023-07-02,Marketplace,Cancelled
105367,1962,2025-03-22,Web,Completed
105368,1473,2025-02-04,Mobile App,Completed
105369,867,2025-04-22,Web,Completed
105370,1200,2025-01-30,Mobile App,Completed
105371,1480,2023-08-14,Marketplace,Completed
105372,65,2023-06-24,Web,Completed
105373,1067,2025-05-27,Mobile App,Cancelled
105374,1175,2024-12-06,Web,Cancelled
105375,1166,2025-02-16,Web,Completed
105376,1136,2023-02-26,Web,Completed
105377,1314,2024-04-02,Marketplace,Completed
105378,671,2025-06-16,Mobile App,Returned
105379,1293,2024-01-08,Mobile App,Cancelled
105380,724,2023-11-10,Marketplace,Completed
105381,1888,2023-07-12,Marketplace,Completed
105382,178,2023-06-09,Mobile App,Completed
105383,367,2025-03-22,Mobile App,Completed
105384,1892,2024-04-08,Web,Completed
105385,1304,2025-01-23,Marketplace,Completed
105386,163,2025-09-15,Web,Completed
105387,879,2024-07-08,Web,Completed
105388,1489,2023-06-17,Web,Completed
105389,969,2023-06-12,Web,Completed
105390,616,2025-03-31,Web,Returned
105391,942,2025-12-14,Web,Completed
105392,1851,2025-10-02,Web,Completed
105393,1537,2024-10-30,Web,Completed
105394,520,2023-12-13,Web,Completed
105395,1954,2024-10-20,Web,Cancelled
105396,629,2024-10-23,Web,Completed
105397,1625,2023-05-17,Web,Completed
105398,270,2024-10-12,Web,Completed
105399,1628,2024-04-09,Mobile App,Returned
105400,1181,2024-08-23,Web,Completed
105401,161,2025-05-17,Web,Completed
105402,745,2025-01-23,Web,Completed
105403,1652,2023-11-24,Web,Completed
105404,1024,2024-03-06,Web,Cancelled
105405,1691,2023-02-20,Marketplace,Completed
105406,1504,2024-09-30,Mobile App,Completed
105407,1123,2025-05-11,Web,Completed
105408,288,2023-02-05,Web,Completed
105409,1478,2023-11-12,Web,Completed
105410,355,2024-04-26,Marketplace,Completed
105411,918,2024-09-21,Mobile App,Returned
105412,727,2024-02-15,Mobile App,Completed
105413,389,2024-12-03,Web,Completed
105414,910,2025-05-13,Mobile App,Completed
105415,628,2024-08-02,Mobile App,Completed
105416,750,2023-01-27,Marketplace,Completed
105417,1358,2025-08-20,Mobile App,Completed
105418,434,2024-04-08,Web,Completed
105419,1149,2024-04-15,Mobile App,Completed
105420,1484,2024-04-05,Web,Completed
105421,166,2024-12-15,Mobile App,Completed
105422,1985,2024-06-16,Web,Completed
105423,665,2024-10-20,Web,Completed
105424,561,2025-01-15,Web,Completed
105425,308,2023-11-02,Web,Completed
105426,1640,2024-09-30,Web,Completed
105427,1372,2023-05-29,Mobile App,Completed
105428,1480,2025-08-07,Marketplace,Completed
105429,1167,2025-09-27,Web,Completed
105430,1328,2025-04-20,Web,Completed
105431,1963,2023-01-18,Mobile App,Completed
105432,1575,2024-01-23,Web,Completed
105433,879,2023-09-04,Mobile App,Completed
105434,837,2024-08-07,Marketplace,Returned
105435,1345,2025-05-26,Mobile App,Returned
105436,1357,2024-11-03,Web,Completed
105437,1111,2024-07-24,Mobile App,Returned
105438,313,2025-10-09,Web,Completed
105439,937,2025-01-14,Mobile App,Cancelled
105440,692,2025-06-25,Mobile App,Completed
105441,975,2025-12-31,Web,Completed
105442,823,2024-01-03,Marketplace,Completed
105443,1372,2024-11-25,Mobile App,Completed
105444,224,2024-11-25,Web,Completed
105445,655,2024-11-06,Web,Cancelled
105446,1502,2024-07-10,Web,Cancelled
105447,1838,2023-11-03,Mobile App,Completed
105448,1755,2023-04-06,Mobile App,Completed
105449,1770,2025-08-01,Mobile App,Completed
105450,1260,2025-11-19,Web,Returned
105451,626,2024-09-07,Mobile App,Completed
105452,1089,2024-05-25,Web,Completed
105453,98,2024-09-25,Web,Completed
105454,1852,2023-06-03,Web,Completed
105455,1400,2025-08-13,Marketplace,Cancelled
105456,751,2024-09-14,Mobile App,Completed
105457,959,2024-09-22,Mobile App,Completed
105458,48,2023-12-29,Mobile App,Completed
105459,446,2025-08-31,Web,Completed
105460,270,2025-03-01,Web,Completed
105461,1851,2025-07-26,Mobile App,Completed
105462,1350,2023-07-30,Marketplace,Cancelled
105463,1457,2023-12-10,Marketplace,Completed
105464,163,2025-03-25,Mobile App,Returned
105465,887,2024-02-02,Mobile App,Completed
105466,1192,2024-05-13,Mobile App,Completed
105467,292,2023-11-12,Mobile App,Completed
105468,522,2023-08-01,Web,Completed
105469,1381,2023-03-12,Marketplace,Completed
105470,1375,2024-10-27,Web,Completed
105471,1530,2025-11-04,Web,Completed
105472,1241,2025-03-28,Marketplace,Cancelled
105473,1489,2025-03-28,Web,Completed
105474,1955,2025-04-05,Mobile App,Completed
105475,223,2023-08-28,Web,Returned
105476,1511,2024-03-19,Web,Returned
105477,1953,2024-08-07,Mobile App,Completed
105478,788,2024-07-05,Marketplace,Completed
105479,1103,2023-04-20,Mobile App,Completed
105480,1416,2024-04-06,Web,Completed
105481,1098,2023-06-19,Mobile App,Returned
105482,516,2025-06-23,Web,Completed
105483,593,2023-08-30,Web,Completed
105484,1289,2023-01-31,Mobile App,Completed
105485,731,2023-10-17,Web,Returned
105486,704,2024-02-18,Marketplace,Completed
105487,1955,2024-12-30,Mobile App,Completed
105488,1351,2024-07-23,Web,Completed
105489,1472,2023-12-17,Mobile App,Completed
105490,1316,2025-06-01,Web,Completed
105491,702,2023-05-09,Marketplace,Completed
105492,244,2023-11-08,Web,Returned
105493,1972,2023-02-22,Web,Completed
105494,635,2024-11-21,Web,Completed
105495,526,2024-10-29,Mobile App,Completed
105496,1963,2025-04-30,Mobile App,Completed
105497,1091,2024-09-08,Mobile App,Completed
105498,1230,2024-01-30,Marketplace,Completed
105499,479,2024-03-25,Marketplace,Completed
105500,217,2025-01-05,Web,Completed
105501,597,2023-03-04,Mobile App,Completed
105502,396,2025-10-21,Web,Completed
105503,1500,2025-12-23,Web,Completed
105504,1254,2025-09-15,Web,Completed
105505,1905,2025-06-02,Mobile App,Cancelled
105506,502,2025-05-17,Mobile App,Completed
105507,345,2024-08-09,Mobile App,Completed
105508,339,2023-10-21,Web,Returned
105509,439,2023-02-01,Mobile App,Completed
105510,914,2024-09-30,Web,Completed
105511,959,2025-04-07,Web,Cancelled
105512,1968,2025-12-18,Mobile App,Completed
105513,1753,2023-06-07,Mobile App,Completed
105514,744,2024-11-25,Web,Completed
105515,1479,2024-09-04,Mobile App,Completed
105516,1060,2025-10-31,Mobile App,Completed
105517,1544,2024-01-31,Marketplace,Completed
105518,1157,2025-02-06,Mobile App,Completed
105519,1258,2023-09-28,Mobile App,Completed
105520,1339,2025-12-19,Web,Cancelled
105521,1442,2024-08-26,Web,Completed
105522,1771,2025-12-05,Web,Completed
105523,1135,2024-02-26,Web,Completed
105524,25,2024-02-19,Mobile App,Completed
105525,1850,2025-11-02,Mobile App,Completed
105526,1468,2024-02-27,Web,Completed
105527,991,2023-05-13,Web,Completed
105528,424,2023-02-16,Web,Cancelled
105529,796,2025-07-21,Marketplace,Cancelled
105530,144,2023-02-23,Web,Returned
105531,497,2025-11-08,Web,Completed
105532,1013,2024-11-04,Web,Completed
105533,1249,2025-08-26,Web,Completed
105534,267,2025-07-04,Web,Completed
105535,56,2024-01-24,Mobile App,Completed
105536,1418,2024-09-17,Web,Completed
105537,1922,2024-04-22,Marketplace,Completed
105538,1731,2025-06-12,Web,Completed
105539,1280,2024-02-24,Web,Completed
105540,1444,2024-02-23,Mobile App,Completed
105541,313,2024-05-11,Web,Completed
105542,1468,2025-11-30,Web,Completed
105543,1369,2024-05-19,Mobile App,Completed
105544,757,2024-01-31,Marketplace,Cancelled
105545,1800,2025-06-01,Web,Cancelled
105546,947,2024-06-16,Mobile App,Completed
105547,1784,2025-04-27,Mobile App,Completed
105548,1745,2024-10-15,Marketplace,Completed
105549,511,2025-10-01,Web,Completed
105550,1999,2023-03-07,Mobile App,Returned
105551,1887,2024-02-14,Web,Completed
105552,145,2025-11-12,Marketplace,Returned
105553,1682,2023-05-21,Web,Completed
105554,1237,2025-08-19,Marketplace,Completed
105555,1600,2024-10-03,Web,Completed
105556,427,2025-02-15,Mobile App,Completed
105557,1371,2024-08-09,Web,Completed
105558,1067,2024-01-27,Web,Cancelled
105559,813,2024-05-21,Mobile App,Completed
105560,1456,2025-08-12,Mobile App,Completed
105561,1990,2024-04-15,Web,Completed
105562,573,2023-02-23,Mobile App,Completed
105563,1095,2023-08-29,Mobile App,Completed
105564,251,2025-10-04,Marketplace,Completed
105565,1976,2024-05-08,Web,Completed
105566,1005,2023-03-24,Mobile App,Cancelled
105567,1425,2024-10-30,Web,Completed
105568,56,2025-07-06,Marketplace,Completed
105569,488,2025-08-28,Web,Completed
105570,1164,2024-11-01,Web,Completed
105571,141,2023-02-23,Marketplace,Returned
105572,1204,2024-11-23,Web,Returned
105573,1392,2023-03-21,Mobile App,Completed
105574,465,2025-02-13,Mobile App,Returned
105575,1490,2025-08-24,Marketplace,Completed
105576,901,2023-07-18,Mobile App,Completed
105577,1558,2024-07-30,Mobile App,Completed
105578,190,2024-05-16,Mobile App,Completed
105579,1829,2024-10-08,Web,Completed
105580,709,2023-08-17,Mobile App,Completed
105581,1750,2025-12-13,Mobile App,Completed
105582,1418,2023-03-12,Mobile App,Cancelled
105583,1179,2023-02-23,Web,Completed
105584,627,2024-02-22,Marketplace,Completed
105585,1655,2024-06-02,Mobile App,Completed
105586,1154,2023-01-14,Web,Completed
105587,389,2025-10-09,Marketplace,Completed
105588,420,2023-06-09,Web,Completed
105589,507,2025-08-09,Mobile App,Completed
105590,156,2024-05-29,Mobile App,Completed
105591,1958,2024-11-24,Mobile App,Completed
105592,487,2023-11-04,Marketplace,Completed
105593,1047,2025-03-26,Mobile App,Completed
105594,1060,2025-12-27,Marketplace,Completed
105595,1794,2024-02-10,Web,Completed
105596,831,2024-07-13,Marketplace,Completed
105597,940,2024-08-20,Mobile App,Cancelled
105598,1973,2024-01-16,Marketplace,Cancelled
105599,594,2023-12-12,Mobile App,Completed
105600,258,2024-04-17,Mobile App,Returned
105601,167,2025-08-12,Mobile App,Completed
105602,1193,2025-10-05,Marketplace,Completed
105603,1418,2023-06-21,Mobile App,Cancelled
105604,1051,2023-08-29,Web,Completed
105605,631,2023-10-04,Web,Returned
105606,1277,2024-08-17,Marketplace,Completed
105607,1019,2024-01-05,Web,Completed
105608,1595,2023-09-20,Web,Completed
105609,253,2024-08-18,Mobile App,Completed
105610,1519,2024-01-20,Marketplace,Completed
105611,1134,2023-04-10,Web,Completed
105612,1157,2024-02-28,Web,Returned
105613,1559,2025-08-06,Web,Completed
105614,1442,2024-02-16,Mobile App,Completed
105615,606,2024-10-25,Web,Completed
105616,1982,2024-07-02,Web,Completed
105617,881,2024-11-22,Web,Completed
105618,1136,2025-10-09,Mobile App,Completed
105619,1884,2025-08-03,Web,Returned
105620,1472,2025-02-01,Web,Completed
105621,464,2023-11-10,Web,Completed
105622,678,2025-02-10,Web,Returned
105623,385,2025-07-17,Mobile App,Returned
105624,330,2023-05-14,Mobile App,Completed
105625,459,2024-07-23,Mobile App,Completed
105626,821,2025-09-17,Mobile App,Completed
105627,1757,2025-07-27,Marketplace,Returned
105628,417,2024-01-21,Web,Completed
105629,1621,2024-12-08,Mobile App,Completed
105630,1782,2024-09-01,Mobile App,Completed
105631,1467,2023-08-21,Web,Completed
105632,251,2025-07-05,Marketplace,Returned
105633,1538,2025-07-16,Web,Returned
105634,1920,2025-07-24,Mobile App,Completed
105635,218,2024-10-06,Web,Completed
105636,1654,2023-08-19,Web,Cancelled
105637,1324,2024-01-14,Mobile App,Completed
105638,1180,2023-05-13,Mobile App,Completed
105639,491,2024-06-10,Web,Completed
105640,385,2025-08-29,Marketplace,Cancelled
105641,622,2025-03-05,Web,Completed
105642,1687,2024-04-19,Marketplace,Completed
105643,1427,2023-09-16,Web,Completed
105644,1036,2023-11-11,Marketplace,Cancelled
105645,371,2024-11-06,Web,Completed
105646,1904,2023-04-02,Mobile App,Cancelled
105647,144,2024-12-10,Web,Returned
105648,995,2025-01-01,Web,Completed
105649,1816,2024-08-22,Mobile App,Returned
105650,884,2025-03-12,Mobile App,Cancelled
105651,1371,2023-07-04,Web,Completed
105652,113,2025-11-25,Mobile App,Completed
105653,347,2024-09-21,Marketplace,Completed
105654,530,2023-05-26,Mobile App,Cancelled
105655,30,2025-09-14,Mobile App,Completed
105656,1737,2023-10-24,Mobile App,Cancelled
105657,442,2025-01-28,Web,Completed
105658,1117,2025-08-18,Web,Completed
105659,1481,2025-12-22,Web,Cancelled
105660,135,2025-09-10,Web,Completed
105661,1647,2023-01-21,Mobile App,Cancelled
105662,67,2023-06-17,Marketplace,Completed
105663,1680,2024-08-03,Mobile App,Completed
105664,1382,2023-07-01,Mobile App,Completed
105665,1371,2024-03-09,Mobile App,Completed
105666,409,2025-07-07,Mobile App,Completed
105667,241,2023-05-17,Web,Completed
105668,888,2025-10-04,Mobile App,Completed
105669,1005,2025-09-20,Marketplace,Completed
105670,1002,2023-05-31,Web,Completed
105671,771,2024-09-26,Mobile App,Completed
105672,553,2025-02-10,Web,Completed
105673,952,2024-12-11,Mobile App,Completed
105674,54,2024-05-26,Web,Completed
105675,646,2025-07-17,Mobile App,Completed
105676,508,2025-02-22,Web,Completed
105677,504,2024-08-01,Mobile App,Returned
105678,923,2025-09-18,Mobile App,Completed
105679,1515,2024-11-01,Mobile App,Completed
105680,1643,2024-12-01,Web,Cancelled
105681,216,2024-07-19,Mobile App,Completed
105682,1448,2024-01-27,Web,Completed
105683,1878,2023-01-10,Web,Cancelled
105684,200,2025-06-07,Mobile App,Completed
105685,1195,2025-04-16,Web,Completed
105686,1553,2023-05-11,Web,Completed
105687,1481,2024-09-28,Web,Completed
105688,1704,2024-06-04,Web,Completed
105689,602,2025-02-10,Marketplace,Completed
105690,754,2024-08-02,Web,Completed
105691,559,2023-07-02,Web,Completed
105692,1424,2023-07-21,Mobile App,Completed
105693,693,2023-05-17,Mobile App,Completed
105694,44,2024-05-01,Mobile App,Completed
105695,1395,2025-08-31,Web,Returned
105696,1636,2023-01-18,Mobile App,Returned
105697,1481,2025-03-03,Marketplace,Completed
105698,144,2024-01-17,Web,Completed
105699,1562,2025-05-24,Marketplace,Completed
105700,543,2023-09-27,Mobile App,Completed
105701,254,2023-04-22,Web,Completed
105702,16,2023-09-03,Web,Completed
105703,1447,2024-02-16,Mobile App,Completed
105704,277,2023-01-30,Web,Completed
105705,1781,2025-06-25,Web,Completed
105706,1899,2024-05-29,Web,Cancelled
105707,572,2025-12-27,Web,Completed
105708,117,2023-09-27,Mobile App,Completed
105709,1241,2025-05-21,Web,Completed
105710,730,2025-08-12,Mobile App,Completed
105711,1590,2025-01-25,Web,Cancelled
105712,1898,2024-04-01,Mobile App,Cancelled
105713,1909,2023-05-23,Marketplace,Completed
105714,1304,2024-09-19,Web,Completed
105715,95,2023-08-22,Web,Completed
105716,1295,2025-06-10,Web,Completed
105717,958,2025-04-29,Web,Completed
105718,1030,2024-12-19,Marketplace,Cancelled
105719,928,2025-03-04,Mobile App,Completed
105720,1242,2024-01-31,Mobile App,Returned
105721,933,2023-09-19,Mobile App,Completed
105722,14,2023-10-26,Mobile App,Completed
105723,999,2025-01-20,Mobile App,Cancelled
105724,1550,2025-07-21,Marketplace,Completed
105725,1899,2025-07-06,Web,Returned
105726,1365,2025-11-07,Mobile App,Cancelled
105727,604,2023-05-01,Mobile App,Cancelled
105728,458,2023-02-07,Web,Completed
105729,991,2025-02-17,Web,Completed
105730,428,2023-06-21,Mobile App,Returned
105731,1401,2024-08-17,Marketplace,Returned
105732,1972,2025-04-10,Mobile App,Completed
105733,121,2025-07-22,Web,Completed
105734,1452,2024-08-31,Marketplace,Completed
105735,573,2024-09-01,Marketplace,Completed
105736,443,2024-05-03,Mobile App,Completed
105737,687,2025-05-16,Web,Returned
105738,289,2024-01-17,Web,Completed
105739,118,2025-12-04,Web,Completed
105740,1572,2023-01-21,Web,Completed
105741,92,2023-08-22,Marketplace,Completed
105742,386,2024-06-09,Web,Completed
105743,780,2024-11-08,Mobile App,Completed
105744,624,2025-01-13,Web,Returned
105745,37,2025-10-02,Mobile App,Completed
105746,1126,2025-12-03,Mobile App,Completed
105747,1799,2025-07-03,Mobile App,Completed
105748,1679,2024-04-30,Mobile App,Completed
105749,235,2024-07-23,Web,Completed
105750,731,2025-03-20,Mobile App,Completed
105751,1915,2023-03-20,Mobile App,Returned
