order_item_id,order_id,product_id,quantity,unit_price,discount
8849,105044,245,1,129.73,0.0
8850,105045,1140,4,137.96,0.0
8851,105045,57,4,124.78,0.05
8852,105046,44,4,45.63,0.0
8853,105047,960,4,5.42,0.0
8854,105048,551,3,216.42,0.0
8855,105048,986,2,398.94,0.0
8856,105049,992,4,190.11,0.15
8857,105049,401,2,103.34,0.0
8858,105049,429,4,284.75,0.0
8859,105049,1177,1,293.16,0.1
8860,105050,62,3,77.97,0.0
8861,105050,1132,1,139.61,0.05
8862,105050,876,2,41.65,0.0
8863,105051,552,2,224.18,0.0
8864,105051,224,1,169.33,0.0
8865,105052,1019,1,60.82,0.0
8866,105052,8,2,6.38,0.0
8867,105052,502,2,134.34,0.0
8868,105053,933,1,1331.96,0.1
8869,105053,443,3,339.88,0.0
8870,105054,888,4,98.27,0.0
8871,105054,122,4,20.18,0.0
8872,105054,296,2,60.76,0.0
8873,105055,127,3,1189.22,0.0
8874,105055,227,2,158.49,0.0
8875,105056,714,4,66.52,0.15
8876,105056,962,2,597.53,0.05
8877,105056,124,3,41.06,0.05
8878,105057,218,2,46.03,0.05
8879,105058,477,3,39.63,0.0
8880,105058,643,2,318.28,0.0
8881,105058,560,3,202.2,0.05
8882,105058,1056,3,252.37,0.0
8883,105059,172,2,171.78,0.05
8884,105059,774,1,278.7,0.0
8885,105060,1151,4,129.08,0.0
8886,105060,1071,3,169.74,0.1
8887,105060,600,3,397.11,0.05
8888,105061,1081,2,169.42,0.0
8889,105061,895,1,27.33,0.0
8890,105062,785,3,284.77,0.0
8891,105063,159,3,27.05,0.0
8892,105063,1025,2,41.26,0.05
8893,105063,492,1,52.54,0.0
8894,105063,10,4,63.8,0.0
8895,105064,997,1,285.63,0.0
8896,105064,260,1,126.05,0.1
8897,105064,471,2,18.7,0.05
8898,105065,587,1,219.41,0.05
8899,105066,197,4,418.11,0.0
8900,105067,41,4,374.25,0.0
8901,105068,1024,3,671.69,0.0
8902,105068,62,3,74.07,0.05
8903,105069,411,1,48.84,0.0
8904,105069,664,4,90.83,0.05
8905,105069,356,4,19.55,0.0
8906,105069,704,3,312.77,0.0
8907,105070,636,1,70.65,0.05
8908,105071,216,4,293.82,0.0
8909,105071,1086,4,98.69,0.0
8910,105072,898,2,482.99,0.0
8911,105073,390,4,287.25,0.0
8912,105074,477,1,39.63,0.0
8913,105075,940,1,211.78,0.0
8914,105076,516,1,83.5,0.0
8915,105077,343,4,93.03,0.0
8916,105077,355,3,323.5,0.0
8917,105078,825,1,6.52,0.05
8918,105078,1113,3,415.41,0.0
8919,105079,642,4,8.71,0.0
8920,105080,575,2,79.1,0.0
8921,105080,768,2,116.45,0.0
8922,105080,359,3,48.87,0.0
8923,105081,779,3,714.87,0.05
8924,105082,651,4,57.95,0.0
8925,105082,333,1,79.72,0.0
8926,105083,110,3,110.47,0.0
8927,105083,1067,4,132.24,0.0
8928,105084,717,2,5.16,0.0
8929,105085,613,2,226.88,0.0
8930,105086,1036,2,22.63,0.1
8931,105086,1168,3,101.05,0.0
8932,105087,822,2,201.67,0.15
8933,105088,1092,4,153.56,0.0
8934,105088,945,2,65.97,0.0
8935,105088,892,3,49.3,0.1
8936,105089,493,1,185.71,0.15
8937,105090,744,1,85.66,0.05
8938,105090,900,2,81.45,0.1
8939,105090,413,3,262.09,0.05
8940,105091,406,3,54.59,0.0
8941,105091,541,3,182.0,0.0
8942,105092,481,4,172.86,0.0
8943,105093,805,2,15.27,0.0
8944,105093,765,1,23.96,0.0
8945,105093,120,2,112.65,0.0
8946,105094,118,4,96.77,0.1
8947,105095,350,1,28.61,0.0
8948,105096,418,2,104.26,0.0
8949,105097,752,2,273.38,0.0
8950,105098,437,3,131.01,0.0
8951,105098,1020,1,56.36,0.0
8952,105098,276,2,88.42,0.0
8953,105099,1139,3,62.6,0.15
8954,105099,1087,4,80.47,0.0
8955,105100,191,4,143.25,0.0
8956,105100,911,2,543.98,0.05
8957,105100,581,4,104.93,0.0
8958,105101,368,3,109.03,0.0
8959,105102,1005,2,225.58,0.0
8960,105103,564,4,182.14,0.05
8961,105104,363,4,213.39,0.0
8962,105104,761,4,27.92,0.0
8963,105105,351,1,350.61,0.0
8964,105106,655,3,49.76,0.0
8965,105106,232,2,86.14,0.0
8966,105106,518,2,93.86,0.1
8967,105107,1184,1,164.87,0.05
8968,105108,433,2,1129.68,0.0
8969,105109,1101,3,34.68,0.0
8970,105109,670,1,32.12,0.1
8971,105110,188,1,53.51,0.0
8972,105110,181,1,153.64,0.1
8973,105110,632,2,1031.77,0.0
8974,105111,393,3,119.98,0.0
8975,105111,958,3,67.5,0.0
8976,105112,869,2,179.22,0.1
8977,105113,337,1,43.2,0.15
8978,105113,72,3,41.83,0.1
8979,105114,578,2,197.82,0.0
8980,105114,761,3,23.73,0.15
8981,105115,143,3,15.33,0.05
8982,105116,879,1,155.06,0.15
8983,105116,520,2,23.77,0.0
8984,105116,242,2,264.23,0.0
8985,105117,530,1,12.48,0.0
8986,105118,912,3,37.8,0.05
8987,105118,326,3,141.54,0.0
8988,105119,819,2,45.81,0.1
8989,105120,435,1,50.73,0.1
8990,105120,391,1,571.06,0.0
8991,105120,547,3,125.29,0.05
8992,105121,265,2,322.34,0.0
8993,105122,437,2,117.91,0.1
8994,105123,879,1,155.06,0.15
8995,105123,328,1,22.28,0.0
8996,105124,758,2,149.19,0.05
8997,105124,690,3,12.59,0.05
8998,105124,498,4,17.25,0.0
8999,105124,1073,4,14.78,0.0
9000,105125,174,3,114.62,0.05
9001,105126,1078,4,41.79,0.05
9002,105126,147,1,150.57,0.05
9003,105127,1053,3,35.93,0.0
9004,105127,796,1,68.91,0.1
9005,105128,895,3,24.6,0.1
9006,105128,1034,3,75.22,0.0
9007,105129,271,2,58.35,0.05
9008,105130,459,4,222.91,0.0
9009,105130,822,4,237.26,0.0
9010,105130,430,1,66.72,0.1
9011,105131,19,1,190.55,0.1
9012,105131,843,2,34.59,0.0
9013,105132,705,1,32.94,0.0
9014,105133,160,4,266.65,0.0
9015,105133,1037,1,151.15,0.15
9016,105133,148,3,607.6,0.05
9017,105134,1139,4,73.65,0.0
9018,105134,827,2,23.85,0.1
9019,105134,1015,3,178.34,0.05
9020,105134,575,4,67.23,0.15
9021,105135,392,4,91.15,0.05
9022,105135,237,2,450.82,0.1
9023,105135,1161,3,85.69,0.1
9024,105136,733,1,123.01,0.0
9025,105137,312,4,74.88,0.05
9026,105137,141,2,914.46,0.0
9027,105137,618,4,53.48,0.0
9028,105137,342,4,31.31,0.05
9029,105138,142,2,198.99,0.0
9030,105138,665,4,30.65,0.15
9031,105138,890,4,339.98,0.0
9032,105139,294,3,81.41,0.05
9033,105139,85,2,61.84,0.05
9034,105140,426,1,142.73,0.05
9035,105140,731,1,68.89,0.0
9036,105141,408,2,55.21,0.0
9037,105142,151,1,99.9,0.0
9038,105142,779,2,639.62,0.15
9039,105143,319,4,105.53,0.0
9040,105144,1086,4,93.76,0.05
9041,105144,775,1,220.21,0.0
9042,105145,1137,3,184.64,0.0
9043,105146,600,4,355.31,0.15
9044,105147,170,3,1210.83,0.05
9045,105147,691,2,221.04,0.0
9046,105148,46,4,7.42,0.0
9047,105149,148,4,607.6,0.05
9048,105150,732,2,24.16,0.0
9049,105150,82,3,379.44,0.05
9050,105151,529,4,96.53,0.15
9051,105151,849,2,20.06,0.0
9052,105151,567,4,52.28,0.0
9053,105151,563,4,88.33,0.0
9054,105152,391,3,542.51,0.05
9055,105153,988,4,22.14,0.0
9056,105154,766,2,85.84,0.0
9057,105154,119,4,478.16,0.0
9058,105154,1097,4,126.84,0.0
9059,105155,372,4,11.89,0.0
9060,105155,904,2,634.68,0.0
9061,105156,436,3,132.2,0.0
9062,105157,1091,2,152.26,0.15
9063,105158,1101,1,34.68,0.0
9064,105159,181,2,145.1,0.15
9065,105159,23,1,128.7,0.0
9066,105160,125,3,8.08,0.1
9067,105160,1140,2,137.96,0.0
9068,105161,829,3,229.47,0.0
9069,105161,211,1,36.24,0.15
9070,105162,517,3,73.44,0.0
9071,105163,447,4,271.16,0.15
9072,105163,618,1,50.81,0.05
9073,105164,1008,3,67.43,0.1
9074,105165,225,1,560.84,0.0
9075,105166,876,4,41.65,0.0
9076,105167,769,1,47.13,0.0
9077,105168,611,3,59.31,0.0
9078,105168,659,4,46.99,0.0
9079,105168,723,3,384.66,0.0
9080,105169,1050,1,146.22,0.0
9081,105170,975,1,58.66,0.0
9082,105171,869,4,189.17,0.05
9083,105171,726,1,445.84,0.05
9084,105172,565,1,241.92,0.0
9085,105172,340,1,161.47,0.0
9086,105173,357,1,193.6,0.05
9087,105173,923,1,151.37,0.05
9088,105174,415,1,16.68,0.0
9089,105174,1184,4,173.55,0.0
9090,105174,678,2,82.88,0.05
9091,105174,474,3,210.43,0.05
9092,105175,1008,3,74.92,0.0
9093,105176,63,3,212.41,0.1
9094,105177,1070,2,40.79,0.0
9095,105178,13,2,227.84,0.0
9096,105178,576,3,41.33,0.1
9097,105179,182,1,166.21,0.0
9098,105179,1194,3,47.52,0.0
9099,105180,690,1,12.59,0.05
9100,105181,863,4,218.03,0.1
9101,105181,942,3,562.82,0.1
9102,105182,1013,4,84.86,0.15
9103,105182,881,4,27.52,0.15
9104,105183,819,3,50.9,0.0
9105,105184,764,3,268.52,0.0
9106,105185,621,1,54.4,0.0
9107,105185,303,4,93.85,0.0
9108,105185,659,4,46.99,0.0
9109,105186,566,4,75.59,0.1
9110,105187,869,2,169.26,0.15
9111,105188,353,2,32.98,0.05
9112,105188,795,2,52.99,0.1
9113,105189,1178,1,163.17,0.0
9114,105190,1022,2,19.71,0.0
9115,105190,97,3,122.46,0.15
9116,105191,653,3,139.18,0.0
9117,105192,86,2,21.93,0.0
9118,105193,556,4,318.78,0.0
9119,105193,57,2,131.35,0.0
9120,105193,16,2,480.75,0.05
9121,105193,954,2,62.06,0.0
9122,105194,374,3,93.73,0.0
9123,105195,28,2,37.39,0.1
9124,105196,353,4,32.98,0.05
9125,105196,801,2,16.99,0.0
9126,105196,31,2,290.48,0.0
9127,105196,591,4,320.72,0.05
9128,105197,215,3,6.4,0.0
9129,105197,919,3,35.36,0.15
9130,105198,794,2,27.74,0.0
9131,105199,779,1,752.49,0.0
9132,105200,954,3,62.06,0.0
9133,105201,145,2,160.01,0.0
9134,105201,236,3,112.01,0.0
9135,105202,76,4,63.53,0.1
9136,105203,1082,1,180.26,0.0
9137,105204,980,3,161.43,0.0
9138,105205,1079,3,108.61,0.1
9139,105205,971,3,58.2,0.0
9140,105206,849,4,20.06,0.0
9141,105207,1094,3,59.76,0.0
9142,105207,351,1,298.02,0.15
9143,105208,185,2,782.7,0.05
9144,105208,407,3,509.42,0.05
9145,105208,993,4,12.08,0.0
9146,105209,661,1,33.37,0.0
9147,105210,42,2,14.48,0.05
9148,105211,946,1,116.15,0.0
9149,105211,173,1,6.85,0.1
9150,105211,537,4,60.72,0.0
9151,105211,728,1,59.17,0.0
9152,105212,448,1,105.62,0.05
9153,105212,73,2,83.81,0.0
9154,105213,367,4,22.37,0.0
9155,105213,902,2,515.07,0.0
9156,105213,135,2,7.67,0.0
9157,105214,458,4,52.6,0.0
9158,105215,190,1,491.54,0.15
9159,105216,833,3,44.08,0.0
9160,105216,214,3,10.34,0.1
9161,105217,171,3,24.24,0.1
9162,105217,771,4,178.84,0.05
9163,105217,795,4,58.88,0.0
9164,105218,88,1,61.46,0.15
9165,105219,770,3,17.49,0.05
9166,105219,1183,2,174.6,0.0
9167,105220,994,2,1440.19,0.0
9168,105221,1123,1,45.16,0.0
9169,105222,131,2,23.95,0.0
9170,105223,1139,1,73.65,0.0
9171,105223,990,3,34.08,0.15
9172,105224,79,3,1419.61,0.05
9173,105224,369,4,126.33,0.0
9174,105225,807,2,156.03,0.15
9175,105226,188,2,53.51,0.0
9176,105226,1077,3,172.05,0.0
9177,105226,23,1,128.7,0.0
9178,105227,726,2,469.31,0.0
9179,105227,925,2,71.84,0.0
9180,105228,124,1,43.22,0.0
9181,105228,1007,3,427.07,0.0
9182,105228,698,1,66.23,0.15
9183,105229,80,4,156.52,0.0
9184,105229,1041,4,6.19,0.05
9185,105230,588,1,53.04,0.1
9186,105231,172,4,180.82,0.0
9187,105232,739,4,65.2,0.0
9188,105233,901,4,202.97,0.05
9189,105233,869,3,189.17,0.05
9190,105233,841,2,44.27,0.0
9191,105234,624,4,268.16,0.05
9192,105235,1091,2,161.22,0.1
9193,105236,1001,1,443.34,0.0
9194,105236,422,2,28.88,0.15
9195,105236,485,2,806.32,0.0
9196,105237,652,2,23.39,0.0
9197,105238,62,3,77.97,0.0
9198,105239,1008,1,74.92,0.0
9199,105239,367,4,19.01,0.15
9200,105239,676,1,218.06,0.1
9201,105240,18,3,66.44,0.1
9202,105240,791,3,30.11,0.0
9203,105240,650,2,491.46,0.05
9204,105241,116,3,149.17,0.0
9205,105242,197,1,397.2,0.05
9206,105243,1016,4,55.86,0.0
9207,105244,520,2,22.58,0.05
9208,105245,32,1,55.47,0.0
9209,105245,156,1,300.38,0.0
9210,105246,457,1,151.34,0.0
9211,105246,760,2,245.43,0.1
9212,105247,965,1,100.34,0.0
9213,105248,205,2,65.31,0.15
9214,105248,1010,3,198.71,0.0
9215,105249,1134,1,352.35,0.0
9216,105250,493,1,207.56,0.05
9217,105251,802,1,477.1,0.0
9218,105251,53,2,242.99,0.05
9219,105251,1104,2,105.99,0.0
9220,105252,161,1,41.37,0.0
9221,105253,645,1,55.38,0.05
9222,105254,149,4,74.57,0.05
9223,105255,693,1,238.07,0.0
9224,105256,709,3,454.99,0.0
9225,105256,703,4,17.44,0.0
9226,105257,229,1,70.14,0.05
9227,105257,1168,3,101.05,0.0
9228,105257,59,3,9.23,0.0
9229,105258,1025,1,41.26,0.05
9230,105258,416,3,198.68,0.0
9231,105258,1132,1,124.92,0.15
9232,105259,592,4,25.14,0.0
9233,105259,676,1,230.18,0.05
9234,105259,1095,1,20.7,0.05
9235,105260,469,4,289.01,0.15
9236,105261,1046,3,110.13,0.0
9237,105261,943,3,179.45,0.05
9238,105262,752,4,246.04,0.1
9239,105263,1111,3,312.76,0.05
9240,105263,406,4,51.86,0.05
9241,105263,216,2,293.82,0.0
9242,105264,750,4,108.31,0.0
9243,105265,293,3,55.43,0.15
9244,105266,325,3,64.55,0.15
9245,105267,713,2,61.29,0.0
9246,105267,938,4,106.06,0.1
9247,105267,540,3,244.8,0.0
9248,105268,476,4,351.3,0.0
9249,105269,430,4,74.13,0.0
9250,105269,701,2,84.65,0.0
9251,105269,543,3,172.75,0.05
9252,105270,1126,3,331.6,0.0
9253,105271,749,2,228.1,0.1
9254,105271,1142,3,208.89,0.0
9255,105271,914,3,417.86,0.0
9256,105272,210,3,146.13,0.0
9257,105273,129,4,238.46,0.0
9258,105274,692,3,116.46,0.0
9259,105274,305,3,129.76,0.0
9260,105275,37,4,36.86,0.0
9261,105276,831,2,1003.51,0.0
9262,105276,746,1,114.63,0.0
9263,105277,130,4,173.92,0.0
9264,105278,212,2,32.04,0.15
9265,105278,570,2,183.4,0.0
9266,105279,142,4,198.99,0.0
9267,105279,1178,3,163.17,0.0
9268,105280,1060,1,414.91,0.0
9269,105281,941,2,71.32,0.0
9270,105282,465,4,327.79,0.0
9271,105283,213,3,443.36,0.0
9272,105283,282,1,103.98,0.0
9273,105284,408,1,52.45,0.05
9274,105285,231,1,503.81,0.0
9275,105285,1130,4,44.39,0.05
9276,105286,562,3,722.15,0.1
9277,105286,302,3,67.56,0.0
9278,105287,563,2,88.33,0.0
9279,105287,572,2,42.89,0.0
9280,105287,855,4,1074.97,0.0
9281,105288,591,4,320.72,0.05
9282,105289,730,4,89.38,0.1
9283,105289,882,2,173.27,0.1
9284,105290,187,2,215.3,0.0
9285,105290,992,1,201.29,0.1
9286,105291,671,2,96.36,0.1
9287,105292,649,4,203.52,0.0
9288,105293,976,1,235.69,0.0
9289,105293,361,4,296.07,0.0
9290,105294,26,4,102.14,0.05
9291,105294,734,2,449.15,0.05
9292,105294,105,2,126.97,0.0
9293,105295,1190,4,25.38,0.0
9294,105296,354,4,57.73,0.05
9295,105297,890,2,339.98,0.0
9296,105298,686,4,508.99,0.0
9297,105299,874,1,64.11,0.1
9298,105299,443,4,322.89,0.05
9299,105300,361,4,281.27,0.05
9300,105300,887,3,359.86,0.05
9301,105300,632,4,1031.77,0.0
9302,105300,725,2,78.49,0.0
9303,105301,114,2,238.57,0.0
9304,105302,261,1,187.45,0.0
9305,105302,926,3,76.79,0.05
9306,105303,627,1,376.4,0.0
9307,105303,1042,2,142.01,0.0
9308,105303,788,1,122.28,0.0
9309,105304,628,2,86.54,0.0
9310,105305,943,3,179.45,0.05
9311,105305,1072,2,124.05,0.0
9312,105306,1080,1,443.34,0.0
9313,105307,815,1,128.26,0.15
9314,105307,69,1,104.23,0.0
9315,105307,1188,4,166.45,0.1
9316,105308,602,4,26.76,0.0
9317,105309,539,1,134.6,0.0
9318,105309,839,2,187.57,0.0
9319,105309,757,3,49.36,0.0
9320,105310,1065,3,282.06,0.0
9321,105311,430,2,74.13,0.0
9322,105311,1200,2,141.2,0.0
9323,105312,388,2,87.07,0.1
9324,105313,63,2,236.01,0.0
9325,105314,1061,1,25.65,0.0
9326,105314,375,4,46.56,0.0
9327,105314,766,2,85.84,0.0
9328,105315,323,3,72.64,0.0
9329,105316,987,3,71.5,0.0
9330,105316,397,4,1354.84,0.05
9331,105317,612,1,171.66,0.1
9332,105317,912,4,39.79,0.0
9333,105317,109,4,242.06,0.0
9334,105318,166,4,577.47,0.1
9335,105318,1174,3,88.3,0.0
9336,105319,1008,1,74.92,0.0
9337,105319,57,3,131.35,0.0
9338,105320,998,1,323.15,0.0
9339,105320,1086,1,88.82,0.1
9340,105320,897,2,27.03,0.0
9341,105321,741,3,378.97,0.0
9342,105322,624,3,282.27,0.0
9343,105322,691,1,221.04,0.0
9344,105323,1158,4,53.22,0.0
9345,105323,243,1,111.56,0.15
9346,105324,1006,4,34.1,0.0
9347,105325,445,2,989.12,0.0
9348,105325,961,4,29.9,0.0
9349,105326,1107,3,243.53,0.0
9350,105326,860,4,217.37,0.0
9351,105326,988,4,21.03,0.05
9352,105327,765,2,23.96,0.0
9353,105328,1155,1,46.44,0.15
9354,105329,1171,1,328.97,0.0
9355,105330,664,3,81.27,0.15
9356,105331,555,2,36.18,0.1
9357,105331,774,3,264.76,0.05
9358,105331,199,3,78.01,0.0
9359,105332,473,2,164.13,0.15
9360,105333,820,2,370.46,0.0
9361,105333,1198,1,119.86,0.1
9362,105334,759,2,108.45,0.0
9363,105334,533,1,318.04,0.1
9364,105335,691,1,221.04,0.0
9365,105336,182,1,166.21,0.0
9366,105337,589,4,35.7,0.0
9367,105337,620,1,57.07,0.05
9368,105337,1125,1,21.5,0.05
9369,105337,279,1,179.5,0.1
9370,105338,280,1,36.57,0.0
9371,105339,97,1,144.07,0.0
9372,105339,464,4,469.69,0.0
9373,105340,413,2,275.88,0.0
9374,105340,343,4,79.08,0.15
9375,105340,85,1,61.84,0.05
9376,105340,806,3,1358.16,0.0
9377,105341,379,4,122.87,0.05
9378,105342,361,3,296.07,0.0
9379,105342,560,1,212.84,0.0
9380,105343,358,1,86.41,0.1
9381,105344,1028,4,128.67,0.0
9382,105345,400,1,71.01,0.0
9383,105346,717,2,5.16,0.0
9384,105346,438,3,282.32,0.0
9385,105347,1107,3,219.18,0.1
9386,105348,492,3,52.54,0.0
9387,105349,367,1,22.37,0.0
9388,105350,1002,4,237.13,0.1
9389,105351,363,1,213.39,0.0
9390,105352,322,2,155.42,0.0
9391,105352,674,4,77.21,0.0
9392,105352,19,4,211.72,0.0
9393,105353,1132,3,139.61,0.05
9394,105353,42,1,14.48,0.05
9395,105354,41,4,374.25,0.0
9396,105355,279,3,199.45,0.0
9397,105355,224,4,160.86,0.05
9398,105355,550,1,297.21,0.0
9399,105356,353,1,34.72,0.0
9400,105356,1141,2,168.35,0.0
9401,105357,866,1,1386.5,0.0
9402,105357,429,1,284.75,0.0
9403,105358,24,2,373.15,0.15
9404,105358,236,1,112.01,0.0
9405,105359,417,3,1172.21,0.0
9406,105359,918,1,1424.51,0.0
9407,105360,414,4,51.31,0.1
9408,105361,684,2,20.39,0.0
9409,105362,908,1,326.92,0.0
9410,105363,76,4,60.0,0.15
9411,105364,33,2,315.83,0.15
9412,105365,441,1,230.41,0.15
9413,105366,590,4,56.88,0.1
9414,105366,238,3,117.17,0.0
9415,105367,848,4,47.53,0.0
9416,105368,133,1,55.78,0.0
9417,105369,274,3,252.74,0.05
9418,105370,619,2,199.34,0.05
9419,105370,44,1,45.63,0.0
9420,105370,545,4,780.67,0.05
9421,105370,1110,2,227.85,0.0
9422,105371,855,3,1021.22,0.05
9423,105371,305,2,129.76,0.0
9424,105372,293,1,55.43,0.15
9425,105373,862,2,59.28,0.05
9426,105374,934,1,253.75,0.05
9427,105374,698,3,70.13,0.1
9428,105375,65,1,251.96,0.1
9429,105375,435,4,47.91,0.15
9430,105376,608,1,231.89,0.0
9431,105376,295,2,223.17,0.0
9432,105376,233,1,217.74,0.0
9433,105377,1036,1,22.63,0.1
9434,105377,491,3,9.96,0.1
9435,105377,805,3,15.27,0.0
9436,105378,398,4,68.35,0.0
9437,105378,351,1,350.61,0.0
9438,105379,818,2,227.12,0.0
9439,105380,941,3,67.75,0.05
9440,105381,869,2,199.13,0.0
9441,105382,675,2,170.95,0.1
9442,105383,1078,2,41.79,0.05
9443,105384,799,1,19.96,0.0
9444,105384,48,1,312.47,0.0
9445,105384,58,2,467.82,0.0
9446,105385,285,4,1072.96,0.0
9447,105386,40,1,433.57,0.05
9448,105387,1066,3,140.82,0.05
9449,105388,71,3,92.77,0.15
9450,105388,678,1,87.24,0.0
9451,105388,746,4,114.63,0.0
9452,105389,717,3,5.16,0.0
9453,105390,108,1,348.35,0.0
9454,105390,880,2,24.51,0.0
9455,105391,372,2,10.11,0.15
9456,105391,857,2,349.72,0.05
9457,105392,893,4,92.65,0.0
9458,105393,461,2,111.85,0.05
9459,105393,1063,3,356.48,0.0
9460,105394,721,3,99.52,0.05
9461,105394,1000,4,12.01,0.05
9462,105395,562,4,722.15,0.1
9463,105396,479,3,24.62,0.15
9464,105397,33,3,371.57,0.0
9465,105397,1112,1,119.16,0.0
9466,105398,894,3,68.2,0.0
9467,105398,579,1,260.16,0.0
9468,105399,980,4,161.43,0.0
9469,105399,779,4,677.24,0.1
9470,105400,1115,1,62.38,0.0
9471,105401,540,4,232.56,0.05
9472,105402,365,4,7.4,0.05
9473,105403,538,3,65.55,0.0
9474,105403,86,4,21.93,0.0
9475,105404,558,2,24.32,0.0
9476,105404,229,1,73.83,0.0
9477,105405,348,1,212.56,0.0
9478,105406,794,2,24.97,0.1
9479,105407,673,4,71.09,0.0
9480,105408,456,1,70.57,0.05
9481,105409,291,3,125.2,0.0
9482,105409,397,3,1426.15,0.0
9483,105410,206,1,105.73,0.05
9484,105410,648,4,1328.48,0.0
9485,105411,192,2,989.81,0.0
9486,105412,1081,4,169.42,0.0
9487,105412,1041,2,6.52,0.0
9488,105413,754,3,113.27,0.0
9489,105413,580,1,133.18,0.05
9490,105414,613,1,204.19,0.1
9491,105414,1079,4,108.61,0.1
9492,105415,610,1,209.94,0.05
9493,105415,1173,2,918.31,0.0
9494,105415,659,1,46.99,0.0
9495,105415,825,1,6.17,0.1
9496,105416,947,1,434.01,0.0
9497,105417,1194,3,47.52,0.0
9498,105418,431,4,155.13,0.05
9499,105419,441,1,271.07,0.0
9500,105420,1044,1,162.74,0.0
9501,105421,108,4,330.93,0.05
9502,105421,453,2,406.33,0.05
9503,105421,719,1,102.09,0.0
9504,105422,913,4,212.53,0.0
9505,105422,928,4,23.53,0.0
9506,105423,1068,3,106.6,0.0
9507,105423,37,3,36.86,0.0
9508,105423,322,1,147.65,0.05
9509,105424,295,3,212.01,0.05
9510,105425,273,4,358.58,0.0
9511,105426,375,3,46.56,0.0
9512,105427,199,1,78.01,0.0
9513,105427,742,1,27.81,0.0
9514,105428,686,4,432.64,0.15
9515,105428,247,2,89.65,0.05
9516,105428,168,3,75.52,0.05
9517,105428,541,3,182.0,0.0
9518,105429,666,2,172.09,0.0
9519,105429,1026,1,33.97,0.0
9520,105430,803,4,816.77,0.0
9521,105430,82,3,399.41,0.0
9522,105430,536,3,149.53,0.0
9523,105431,155,1,1001.41,0.0
9524,105432,585,2,71.79,0.0
9525,105433,146,3,25.35,0.1
9526,105434,251,4,57.06,0.05
9527,105434,47,4,66.71,0.15
9528,105435,315,1,539.78,0.05
9529,105436,904,4,634.68,0.0
9530,105437,839,3,187.57,0.0
9531,105438,1093,1,594.07,0.0
9532,105438,899,4,199.87,0.0
9533,105439,504,1,11.21,0.0
9534,105439,805,4,13.74,0.1
9535,105440,529,1,113.56,0.0
9536,105441,122,2,20.18,0.0
9537,105442,494,2,369.35,0.0
9538,105443,947,3,390.61,0.1
9539,105443,478,2,27.61,0.05
9540,105444,1163,2,17.55,0.0
9541,105444,979,3,26.79,0.0
9542,105444,724,1,107.98,0.0
9543,105444,678,2,74.15,0.15
9544,105445,1123,2,45.16,0.0
9545,105446,531,3,114.28,0.0
9546,105447,761,3,27.92,0.0
9547,105447,1141,1,168.35,0.0
9548,105448,900,2,90.5,0.0
9549,105448,560,4,212.84,0.0
9550,105449,260,1,140.06,0.0
9551,105449,926,3,72.75,0.1
9552,105450,112,3,165.89,0.05
9553,105451,135,4,7.67,0.0
9554,105452,183,4,89.79,0.05
9555,105452,1179,4,918.97,0.0
9556,105453,582,1,280.64,0.05
9557,105453,1008,1,74.92,0.0
9558,105454,356,3,17.6,0.1
9559,105455,802,3,477.1,0.0
9560,105455,1064,4,43.22,0.15
9561,105456,910,3,373.49,0.0
9562,105456,1080,2,443.34,0.0
9563,105456,1018,3,41.08,0.0
9564,105457,467,4,41.61,0.0
9565,105458,561,2,209.45,0.0
9566,105459,499,2,169.42,0.0
9567,105459,311,4,283.8,0.0
9568,105459,380,4,202.31,0.0
9569,105459,621,4,54.4,0.0
9570,105460,911,3,572.61,0.0
9571,105460,359,4,48.87,0.0
9572,105461,979,4,26.79,0.0
9573,105461,436,3,132.2,0.0
9574,105462,669,3,418.36,0.05
9575,105462,777,2,74.31,0.0
9576,105462,137,3,128.34,0.05
9577,105463,89,2,46.61,0.0
9578,105463,846,2,40.63,0.0
9579,105464,764,4,268.52,0.0
9580,105465,921,1,268.47,0.0
9581,105465,23,3,128.7,0.0
9582,105466,420,4,56.59,0.0
9583,105466,794,1,26.35,0.05
9584,105467,901,1,213.65,0.0
9585,105468,905,2,583.46,0.0
9586,105469,367,4,22.37,0.0
9587,105469,470,4,1195.03,0.0
9588,105470,999,1,206.41,0.1
9589,105471,77,1,6.83,0.15
9590,105471,105,1,120.62,0.05
9591,105472,1189,2,168.17,0.0
9592,105472,780,4,616.78,0.15
9593,105473,278,2,557.62,0.0
9594,105474,1100,1,6.29,0.0
9595,105475,1044,1,162.74,0.0
9596,105476,182,4,166.21,0.0
9597,105476,79,2,1419.61,0.05
9598,105476,484,3,52.39,0.0
9599,105476,77,1,7.24,0.1
9600,105477,937,4,221.51,0.0
9601,105478,349,2,217.78,0.0
9602,105479,782,1,401.8,0.0
9603,105479,396,1,20.5,0.0
9604,105480,250,3,1302.19,0.0
9605,105480,929,3,8.79,0.15
9606,105481,639,4,70.42,0.0
9607,105481,1156,4,10.9,0.0
9608,105481,1133,1,311.83,0.0
9609,105481,363,3,213.39,0.0
9610,105482,841,4,44.27,0.0
9611,105482,1144,2,253.6,0.0
9612,105482,104,4,255.28,0.05
9613,105483,51,1,91.72,0.05
9614,105483,474,1,221.51,0.0
9615,105484,1057,2,895.37,0.05
